MouseID,Timepoint,Age_at_S1K,Qall,YFP+,YFP+.Ki67+,YFP-,YFP-.Ki67+,population,organ,YFP+frac,YFP+.Ki67+frac,YFP-frac,YFP-.Ki67+frac,Ki67+frac,YFP+.Ki67-,YFP-.Ki67-
BPS1-02244,15,85,835.495588998443,167.791039612524,13.838436256703,667.704549385919,83.030617540218,4EM.CD69+CD103-,LP,0.200828157349896,0.082474226804124,0.799171842650103,0.124352331606218,0.115942028985507,153.952603355821,584.673931845701
BPS1-02239,15,85,827.956989247312,253.456221198157,55.2995391705069,574.500768049155,69.1244239631336,4EM.CD69+CD103-,LP,0.306122448979592,0.218181818181818,0.693877551020408,0.120320855614973,0.150278293135436,198.15668202765,505.376344086022
BPS1-02239,15,85,1708.14132104455,540.706605222734,110.599078341014,1167.43471582181,165.898617511521,4EM,LP,0.316546762589928,0.204545454545454,0.683453237410072,0.142105263157895,0.161870503597122,430.107526881721,1001.53609831029
BPS1-02239,15,85,33.7941628264209,10.752688172043,4.60829493087558,23.0414746543779,12.2887864823349,4EM.CD69-CD103+,LP,0.318181818181818,0.428571428571429,0.681818181818182,0.533333333333333,0.5,6.14439324116743,10.752688172043
BPS1-02239,15,85,291.858678955453,86.0215053763441,21.505376344086,205.837173579109,50.6912442396313,4EM.CD69-CD103-,LP,0.294736842105263,0.25,0.705263157894737,0.246268656716418,0.247368421052632,64.5161290322581,155.145929339478
BPS1-02239,15,85,1382.48847926267,443.932411674347,86.0215053763441,938.556067588326,101.382488479263,4EM.CD69+,LP,0.321111111111111,0.193771626297578,0.678888888888889,0.108019639934534,0.135555555555556,357.910906298003,837.173579109063
BPS1-02244,15,85,1454.7656114859,320.013838436257,32.8662861096696,1134.75177304965,138.38436256703,4EM.CD69+,LP,0.219976218787158,0.102702702702703,0.780023781212842,0.121951219512195,0.117717003567182,287.147552326587,996.367410482615
BPS1-02239,15,85,554.531490015361,190.476190476191,30.7219662058372,364.05529953917,32.258064516129,4EM.CD69+CD103+,LP,0.343490304709141,0.161290322580645,0.656509695290859,0.088607594936709,0.113573407202216,159.754224270353,331.797235023041
BPS1-02244,15,85,619.270022487459,152.222798823733,19.0278498529666,467.047223663726,55.353745026812,4EM.CD69+CD103+,LP,0.245810055865922,0.125,0.754189944134078,0.118518518518519,0.120111731843575,133.194948970766,411.693478636914
BPS1-02244,15,85,60.5431586230756,20.7576543850545,1.72980453208787,39.7855042380211,19.0278498529666,4EM.CD69-CD103+,LP,0.342857142857143,0.083333333333333,0.657142857142857,0.478260869565217,0.342857142857143,19.0278498529666,20.7576543850545
BPS1-02244,15,85,569.105691056911,152.222798823733,15.5682407887909,416.882892233178,102.058467393185,4EM.CD69-CD103-,LP,0.267477203647416,0.102272727272727,0.732522796352583,0.244813278008299,0.206686930091185,136.654558034942,314.824424839993
BPS1-02245,22,92,1954.56010312601,636.480825008057,54.7856912665163,1318.07927811795,30.6155333548179,4EM.CD69+CD103+,LP,0.325638911788953,0.086075949367089,0.674361088211047,0.023227383863081,0.043693322341303,581.69513374154,1287.46374476313
BPS1-02245,22,92,5359.32968095392,1714.4698678698,180.470512407348,3644.85981308411,145.02094747019,4EM,LP,0.319903788334336,0.105263157894737,0.680096211665665,0.039787798408488,0.060733613950692,1533.99935546246,3499.83886561392
BPS1-02240,22,92,400.413711583924,119.68085106383,11.8203309692671,280.732860520095,11.8203309692671,4EM,LP,0.298892988929889,0.098765432098766,0.701107011070111,0.042105263157895,0.059040590405904,107.860520094563,268.912529550827
BPS1-02240,22,92,103.427895981087,41.371158392435,4.43262411347518,62.0567375886525,4.43262411347518,4EM.CD69+CD103+,LP,0.4,0.107142857142857,0.6,0.071428571428572,0.085714285714286,36.9385342789598,57.6241134751773
BPS1-02245,22,92,681.598453109894,191.749919432807,24.1701579116984,489.848533677087,45.1176281018369,4EM.CD69-CD103-,LP,0.281323877068558,0.126050420168067,0.718676122931442,0.092105263157895,0.101654846335697,167.579761521109,444.73090557525
BPS1-02240,22,92,147.754137115839,32.5059101654846,1.47754137115839,115.248226950355,2.95508274231678,4EM.CD69-CD103-,LP,0.22,0.045454545454546,0.78,0.025641025641026,0.03,31.0283687943262,112.293144208038
BPS1-02245,22,92,4608.44344183049,1487.27038349984,140.18691588785,3121.17305833065,90.2352562036739,4EM.CD69+,LP,0.322727272727273,0.094257854821235,0.677272727272727,0.028910686628808,0.05,1347.08346761199,3030.93780212697
BPS1-02240,22,92,242.316784869976,82.74231678487,8.86524822695036,159.574468085106,7.38770685579196,4EM.CD69+,LP,0.341463414634146,0.107142857142857,0.658536585365854,0.046296296296296,0.067073170731707,73.8770685579196,152.186761229314
BPS1-02240,22,92,158.096926713948,36.9385342789598,2.95508274231678,121.158392434988,4.43262411347518,4EM.CD69-,LP,0.233644859813084,0.08,0.766355140186916,0.036585365853659,0.046728971962617,33.983451536643,116.725768321513
BPS1-02245,22,92,750.886239123429,225.588140509185,40.2835965194973,525.298098614244,54.7856912665163,4EM.CD69-,LP,0.300429184549356,0.178571428571429,0.699570815450644,0.104294478527607,0.126609442060086,185.304543989687,470.512407347728
BPS1-02245,22,92,2653.88333870448,850.789558491782,85.4012246213342,1803.0937802127,59.6197228488559,4EM.CD69+CD103-,LP,0.320582877959927,0.100378787878788,0.679417122040073,0.033065236818588,0.054644808743169,765.388333870448,1743.47405736384
BPS1-02240,22,92,138.888888888889,41.371158392435,4.43262411347518,97.5177304964539,2.95508274231678,4EM.CD69+CD103-,LP,0.297872340425532,0.107142857142857,0.702127659574468,0.03030303030303,0.053191489361702,36.9385342789598,94.5626477541371
BPS1-02245,22,92,69.2877860135353,33.8382210763777,16.1134386077989,35.4495649371576,9.66806316467934,4EM.CD69-CD103+,LP,0.488372093023256,0.476190476190476,0.511627906976744,0.272727272727273,0.372093023255814,17.7247824685788,25.7815017724782
BPS1-02240,22,92,10.3427895981087,4.43262411347518,1.47754137115839,5.91016548463357,1.47754137115839,4EM.CD69-CD103+,LP,0.428571428571429,0.333333333333333,0.571428571428571,0.25,0.285714285714286,2.95508274231678,4.43262411347518
BPS1-02124,28,122,9458.67166354362,2194.46179471164,353.945450759942,7264.20986883198,909.84801165938,4EM,LP,0.23200528285274,0.161290322580645,0.767994717147259,0.125250788191459,0.133612150561303,1840.5163439517,6354.3618571726
BPS1-02128,28,122,1814.90129484186,341.753343239227,55.1899808957758,1473.14795160263,182.551475270643,4EM,LP,0.188304093567251,0.161490683229814,0.811695906432749,0.123919308357349,0.130994152046784,286.563362343451,1290.59647633199
BPS1-02128,28,122,403.311398853747,87.0303544894927,8.49076629165782,316.281044364254,19.1042241562301,4EM.CD69+CD103+,LP,0.215789473684211,0.097560975609756,0.78421052631579,0.060402684563758,0.068421052631579,78.5395881978349,297.176820208024
BPS1-02124,28,122,91.6094107849261,14.5742244430564,6.24609618988132,77.0351863418697,35.3945450759942,4EM.CD69-CD103+,LP,0.159090909090909,0.428571428571429,0.840909090909091,0.45945945945946,0.454545454545455,8.3281282531751,41.6406412658755
BPS1-02124,28,122,1544.86779096398,372.683739329586,49.9687695190506,1172.1840516344,70.7890901519883,4EM.CD69+CD103+,LP,0.241239892183288,0.134078212290503,0.758760107816711,0.060390763765542,0.078167115902965,322.714969810535,1101.39496148241
BPS1-02124,28,122,3041.84884447221,645.42993962107,99.9375390381012,2396.41890485113,299.812617114304,4EM.CD69-,LP,0.212183436002738,0.154838709677419,0.787816563997262,0.125108601216334,0.131416837782341,545.492400582969,2096.60628773683
BPS1-02128,28,122,337.507960093398,84.9076629165782,27.5949904478879,252.60029717682,48.8219061770325,4EM.CD69-,LP,0.251572327044025,0.325,0.748427672955975,0.19327731092437,0.226415094339623,57.3126724686903,203.778390999788
BPS1-02128,28,122,299.299511780938,72.1715134790915,21.2269157291446,227.127998301847,42.4538314582891,4EM.CD69-CD103-,LP,0.24113475177305,0.294117647058824,0.75886524822695,0.186915887850467,0.212765957446808,50.9445977499469,184.674166843558
BPS1-02128,28,122,38.2084483124602,12.7361494374867,6.36807471874337,25.4722988749735,6.36807471874337,4EM.CD69-CD103+,LP,0.333333333333333,0.5,0.666666666666667,0.25,0.333333333333333,6.36807471874337,19.1042241562301
BPS1-02124,28,122,2950.23943368728,630.855715178014,93.6914428482199,2319.38371850927,264.418072038309,4EM.CD69-CD103-,LP,0.213832039520113,0.148514851485149,0.786167960479887,0.114003590664273,0.121383203952011,537.164272329794,2054.96564647096
BPS1-02124,28,122,6416.82281907141,1538.6216947741,249.843847595253,4878.20112429731,614.199458671664,4EM.CD69+,LP,0.239779364049319,0.162381596752368,0.760220635950681,0.125906956892872,0.13465282284231,1288.77784717885,4264.00166562565
BPS1-02128,28,122,1477.39333474846,250.477605603906,25.4722988749735,1226.91572914456,135.852260666525,4EM.CD69+,LP,0.169540229885057,0.101694915254237,0.830459770114942,0.110726643598616,0.109195402298851,225.005306728932,1091.06346847803
BPS1-02128,28,122,1074.08193589471,163.447251114413,16.9815325833156,910.634684780301,116.748036510295,4EM.CD69+CD103-,LP,0.152173913043478,0.103896103896104,0.847826086956522,0.128205128205128,0.124505928853755,146.465718531097,793.886648270006
BPS1-02124,28,122,4871.95502810743,1165.93795544451,199.875078076202,3706.01707266292,543.410368519675,4EM.CD69+CD103-,LP,0.239316239316239,0.171428571428571,0.760683760683761,0.146629213483146,0.152564102564103,966.062877368312,3162.60670414324
BPS1-02130,40,134,1713.0189439742,340.588472390165,16.1225312374043,1372.43047158404,80.6126561870214,4EM.CD69+,LP,0.198823529411765,0.047337278106509,0.801176470588235,0.058737151248165,0.056470588235294,324.465941152761,1291.81781539702
BPS1-02129,40,134,3091.85242121445,1022.29054573405,44.1967717140661,2069.5618754804,78.7855495772483,4EM.CD69+,LP,0.33064014916097,0.043233082706767,0.669359850839031,0.038068709377902,0.039776258545681,978.093774019985,1990.77632590315
BPS1-02125,40,134,6123.00587741394,1551.2174643157,65.071368597817,4571.78841309824,94.4584382871537,4EM.CD69+,LP,0.253342475145698,0.041948579161029,0.746657524854302,0.020661157024793,0.026054165238259,1486.14609571788,4477.32997481108
BPS1-02125,40,134,3037.36356003359,743.073047858942,35.6842989084803,2294.29051217464,33.5852225020991,4EM.CD69+CD103+,LP,0.24464409122322,0.048022598870057,0.75535590877678,0.014638609332114,0.022805805114029,707.388748950462,2260.70528967254
BPS1-02129,40,134,4473.48193697156,1502.69023827825,90.315142198309,2970.79169869331,149.884704073789,4EM,LP,0.335910652920962,0.060102301790281,0.664089347079038,0.050452781371281,0.053694158075601,1412.37509607994,2820.90699461952
BPS1-02125,40,134,1332.91351805206,356.842989084803,92.3593618807725,976.070528967254,79.7649034424853,4EM.CD69-CD103-,LP,0.267716535433071,0.258823529411765,0.732283464566929,0.081720430107527,0.129133858267717,264.48362720403,896.305625524769
BPS1-02130,40,134,489.721886336155,116.888351471181,8.06126561870214,372.833534864974,34.2603788794841,4EM.CD69-,LP,0.238683127572016,0.068965517241379,0.761316872427984,0.091891891891892,0.08641975308642,108.827085852479,338.57315598549
BPS1-02129,40,134,1381.62951575711,482.321291314374,46.1183704842429,899.308224442736,71.0991544965411,4EM.CD69-,LP,0.349095966620306,0.095617529880478,0.650904033379694,0.079059829059829,0.084840055632823,436.202920830131,828.209069946195
BPS1-02125,40,134,1553.31654072208,434.508816120907,113.350125944584,1118.80772460118,98.656591099916,4EM.CD69-,LP,0.27972972972973,0.260869565217391,0.72027027027027,0.088180112570357,0.136486486486486,321.158690176322,1020.15113350126
BPS1-02125,40,134,7676.32241813602,1977.32997481108,176.32241813602,5698.99244332494,195.214105793451,4EM,LP,0.257588187038556,0.089171974522293,0.742411812961444,0.034254143646409,0.048400328137818,1801.00755667506,5503.77833753149
BPS1-02130,40,134,2202.74083031036,457.476823861346,24.1837968561064,1745.26400644901,114.873035066505,4EM,LP,0.20768526989936,0.052863436123348,0.79231473010064,0.065819861431871,0.063129002744739,433.29302700524,1630.39097138251
BPS1-02129,40,134,1314.37355880092,463.105303612606,40.3535741737125,851.268255188317,57.6479631053036,4EM.CD69-CD103-,LP,0.35233918128655,0.087136929460581,0.64766081871345,0.067720090293454,0.074561403508772,422.751729438893,793.620292083013
BPS1-02129,40,134,1166.41045349731,418.90853189854,15.3727901614143,747.50192159877,28.8239815526518,4EM.CD69+CD103+,LP,0.359143327841845,0.036697247706422,0.640856672158155,0.038560411311054,0.037891268533773,403.535741737125,718.677940046118
BPS1-02130,40,134,523.982265215639,112.85771866183,6.0459492140266,411.124546553809,12.0918984280532,4EM.CD69+CD103+,LP,0.215384615384615,0.053571428571429,0.784615384615385,0.029411764705882,0.034615384615385,106.811769447803,399.032648125756
BPS1-02125,40,134,220.403022670025,77.6658270361041,20.9907640638119,142.737195633921,18.8916876574307,4EM.CD69-CD103+,LP,0.352380952380952,0.27027027027027,0.647619047619048,0.132352941176471,0.180952380952381,56.6750629722922,123.84550797649
BPS1-02129,40,134,67.2559569561876,19.2159877017679,5.76479631053036,48.0399692544197,13.4511913912375,4EM.CD69-CD103+,LP,0.285714285714286,0.3,0.714285714285714,0.28,0.285714285714286,13.4511913912375,34.5887778631822
BPS1-02130,40,134,30.229746070133,6.0459492140266,0,24.1837968561064,6.0459492140266,4EM.CD69-CD103+,LP,0.2,0,0.8,0.25,0.2,6.0459492140266,18.1378476420798
BPS1-02130,40,134,1189.03667875857,227.730753728335,10.0765820233777,961.30592503023,68.5207577589682,4EM.CD69+CD103-,LP,0.191525423728814,0.04424778761062,0.808474576271186,0.071278825995807,0.066101694915254,217.654171704958,892.785167271262
BPS1-02130,40,134,459.492140266022,110.842402257154,8.06126561870214,348.649738008867,28.2144296654575,4EM.CD69-CD103-,LP,0.241228070175439,0.072727272727273,0.758771929824561,0.08092485549133,0.078947368421053,102.781136638452,320.43530834341
BPS1-02125,40,134,3085.64231738035,808.144416456759,29.3870696893367,2277.49790092359,60.8732157850546,4EM.CD69+CD103-,LP,0.261904761904762,0.036363636363636,0.738095238095238,0.026728110599078,0.029251700680272,778.757346767422,2216.62468513854
BPS1-02129,40,134,1925.44196771714,603.382013835511,28.8239815526518,1322.05995388163,49.9615680245965,4EM.CD69+CD103-,LP,0.313373253493014,0.047770700636943,0.686626746506986,0.037790697674419,0.040918163672655,574.558032282859,1272.09838585703
BPS1-02126,67,161,441.36460554371,132.196162046908,10.6609808102345,309.168443496802,42.6439232409382,4EM.CD69-CD103-,LP,0.29951690821256,0.080645161290323,0.70048309178744,0.137931034482759,0.120772946859903,121.535181236674,266.524520255864
BPS1-02131,67,161,2970.46777322699,1254.5807286053,99.159301573615,1715.88704462169,140.116404397499,4EM.CD69+CD103-,LP,0.422351233671989,0.079037800687285,0.577648766328012,0.081658291457287,0.08055152394775,1155.42142703169,1575.77064022419
BPS1-02126,67,161,1298.50746268657,388.059701492537,17.0575692963753,910.44776119403,8.52878464818763,4EM.CD69+CD103-,LP,0.298850574712644,0.043956043956044,0.701149425287356,0.009367681498829,0.019704433497537,371.002132196162,901.918976545842
BPS1-02126,67,161,462.686567164179,144.98933901919,14.9253731343284,317.697228144989,44.7761194029851,4EM.CD69-,LP,0.313364055299539,0.102941176470588,0.686635944700461,0.140939597315436,0.129032258064516,130.063965884861,272.921108742004
BPS1-02131,67,161,1198.5341668463,297.477904720845,56.0465617589998,901.056262125458,118.560034490192,4EM.CD69-,LP,0.248201438848921,0.188405797101449,0.751798561151079,0.131578947368421,0.14568345323741,241.431342961845,782.496227635266
BPS1-02131,67,161,155.205863332615,53.890924768269,15.0894589351153,101.314938564346,34.4901918516922,4EM.CD69-CD103+,LP,0.347222222222222,0.28,0.652777777777778,0.340425531914894,0.319444444444444,38.8014658331537,66.8247467126536
BPS1-02126,67,161,336.886993603411,110.874200426439,2.13219616204691,226.012793176972,0,4EM.CD69+CD103+,LP,0.329113924050633,0.019230769230769,0.670886075949367,0,0.006329113924051,108.742004264392,226.012793176972
BPS1-02131,67,161,2791.54990299634,1399.00840698426,97.0036645828843,1392.54149601207,153.050226341884,4EM.CD69+CD103+,LP,0.501158301158301,0.069337442218798,0.498841698841699,0.109907120743034,0.08957528957529,1302.00474240138,1239.49126967019
BPS1-02126,67,161,1635.39445628998,498.933901918977,19.1897654584222,1136.460554371,8.52878464818763,4EM.CD69+,LP,0.305084745762712,0.038461538461539,0.694915254237288,0.00750469043152,0.016949152542373,479.744136460554,1127.93176972281
BPS1-02131,67,161,5762.01767622332,2653.58913558957,196.162966156499,3108.42854063376,293.166630739383,4EM.CD69+,LP,0.460531238309016,0.073923639317628,0.539468761690984,0.094313453536755,0.084923307145529,2457.42616943307,2815.26190989437
BPS1-02126,67,161,2098.08102345416,639.658848614072,34.1151385927505,1458.42217484009,53.3049040511727,4EM,LP,0.304878048780488,0.053333333333333,0.695121951219512,0.036549707602339,0.041666666666667,605.543710021322,1405.11727078891
BPS1-02131,67,161,1043.32830351369,243.586979952576,40.9571028238845,799.741323561112,84.0698426384997,4EM.CD69-CD103-,LP,0.233471074380165,0.168141592920354,0.766528925619835,0.105121293800539,0.119834710743802,202.629877128692,715.671480922613
BPS1-02126,67,161,21.3219616204691,12.7931769722814,4.26439232409382,8.52878464818763,2.13219616204691,4EM.CD69-CD103+,LP,0.6,0.333333333333333,0.4,0.25,0.3,8.52878464818763,6.39658848614073
BPS1-02131,67,161,6960.55184306963,2953.22267730114,252.209527915499,4007.32916576848,411.726665229575,4EM,LP,0.424279962836792,0.085401459854015,0.575720037163208,0.102743410435718,0.095385568287396,2701.01314938564,3595.60250053891
BPS1-01714,0,56,274.111675126904,10.1522842639594,5.0761421319797,263.959390862944,50.761421319797,4EM.CD69+CD103-,SK,0.037037037037037,0.5,0.962962962962963,0.192307692307692,0.203703703703704,5.0761421319797,213.197969543147
BPS1-01714,0,56,468.697123519459,38.917089678511,15.2284263959391,429.780033840948,94.7546531302877,4EM.CD69-CD103+,SK,0.083032490974729,0.391304347826087,0.916967509025271,0.220472440944882,0.234657039711191,23.6886632825719,335.02538071066
BPS1-01714,0,56,336.717428087986,23.6886632825719,10.1522842639594,313.028764805415,87.9864636209814,4EM.CD69-CD103-,SK,0.07035175879397,0.428571428571429,0.92964824120603,0.281081081081081,0.291457286432161,13.5363790186125,225.042301184433
BPS1-01714,0,56,805.414551607445,62.6057529610829,25.3807106598985,742.808798646362,182.741116751269,4EM.CD69-,SK,0.077731092436975,0.405405405405405,0.922268907563025,0.246013667425968,0.258403361344538,37.2250423011844,560.067681895093
BPS1-01714,0,56,4128.59560067682,532.994923857868,219.966159052453,3595.60067681895,928.934010152284,4EM,SK,0.129098360655738,0.412698412698413,0.870901639344262,0.258352941176471,0.27827868852459,313.028764805415,2666.66666666667
BPS1-01714,0,56,3323.18104906937,507.61421319797,208.121827411168,2815.5668358714,732.656514382403,4EM.CD69+,SK,0.152749490835031,0.41,0.847250509164969,0.260216346153846,0.283095723014257,299.492385786802,2082.910321489
BPS1-01714,0,56,3049.06937394247,497.46192893401,203.045685279188,2551.60744500846,681.895093062606,4EM.CD69+CD103+,SK,0.16315205327414,0.408163265306122,0.83684794672586,0.267241379310345,0.29023307436182,294.416243654822,1869.71235194585
BPS1-01424,1,133,576.201841118309,8.5236958745312,3.40947834981248,567.678145243778,209.682918513467,4EM.CD69-,SK,0.014792899408284,0.4,0.985207100591716,0.369369369369369,0.3698224852071,5.11421752471872,357.99522673031
BPS1-01424,1,133,192.635526764405,0,0,192.635526764405,66.4848278213433,4EM.CD69-CD103-,SK,0,,1,0.345132743362832,0.345132743362832,0,126.150698943062
BPS1-01424,1,133,311.967269007842,1.70473917490624,0,310.262529832936,75.0085236958745,4EM.CD69+CD103-,SK,0.005464480874317,0,0.994535519125683,0.241758241758242,0.240437158469945,1.70473917490624,235.254006137061
BPS1-01424,1,133,2020.11592226389,15.3426525741562,3.40947834981248,2004.77326968974,398.90896692806,4EM.CD69+,SK,0.007594936708861,0.222222222222222,0.992405063291139,0.198979591836735,0.19915611814346,11.9331742243437,1605.86430276168
BPS1-01424,1,133,1708.14865325605,13.6379133992499,3.40947834981248,1694.5107398568,323.900443232185,4EM.CD69+CD103+,SK,0.007984031936128,0.25,0.992015968063872,0.191146881287726,0.191616766467066,10.2284350494374,1370.61029662462
BPS1-01424,1,133,2596.3177633822,27.2758267984998,6.81895669962496,2569.0419365837,608.591885441527,4EM,SK,0.010505581089954,0.25,0.989494418910046,0.236894492368945,0.237032173342088,20.4568700988749,1960.45005114218
BPS1-01424,1,133,383.566314353904,8.5236958745312,3.40947834981248,375.042618479373,143.198090692124,4EM.CD69-CD103+,SK,0.022222222222222,0.4,0.977777777777778,0.381818181818182,0.382222222222222,5.11421752471872,231.844527787249
BPS1-01423,2,133,3404.63778536761,478.159266582779,190.54467014201,2926.47851878483,89.8795613877404,4EM,SK,0.140443505807814,0.398496240601504,0.859556494192186,0.030712530712531,0.082365364308342,287.614596440769,2836.59895739709
BPS1-01423,2,133,3034.33399245012,348.732698184433,133.021750853856,2685.60129426568,88.0819701599856,4EM.CD69+,SK,0.114928909952607,0.381443298969072,0.885071090047393,0.032797858099063,0.072867298578199,215.710947330577,2597.5193241057
BPS1-01423,2,133,134.819342081611,23.3686859608125,14.3807298220385,111.450656120798,14.3807298220385,4EM.CD69-CD103-,SK,0.173333333333333,0.615384615384615,0.826666666666667,0.129032258064516,0.213333333333333,8.98795613877404,97.0699262987597
BPS1-01423,2,133,370.303792917491,55.7253280603991,28.7614596440769,314.578464857091,30.5590508718317,4EM.CD69-,SK,0.150485436893204,0.516129032258065,0.849514563106796,0.097142857142857,0.160194174757282,26.9638684163221,284.01941398526
BPS1-01423,2,133,370.303792917491,70.1060578824375,34.1542333273414,300.197735035053,21.5710947330577,4EM.CD69+CD103-,SK,0.189320388349515,0.487179487179487,0.810679611650485,0.07185628742515,0.150485436893204,35.9518245550962,278.626640301995
BPS1-01423,2,133,235.48445083588,32.3566420995866,14.3807298220385,203.127808736293,16.1783210497933,4EM.CD69-CD103+,SK,0.137404580152672,0.444444444444444,0.862595419847328,0.079646017699115,0.129770992366412,17.9759122775481,186.9494876865
BPS1-01423,2,133,2664.03019953263,278.626640301995,98.8675175265145,2385.40355923063,66.5108754269279,4EM.CD69+CD103+,SK,0.104588394062078,0.354838709677419,0.895411605937922,0.027882441597589,0.062078272604588,179.759122775481,2318.8926838037
BPS1-01422,3,133,543.665861235761,195.029340697273,112.185018985157,348.636520538488,25.8888505350362,4EM.CD69-,SK,0.358730158730159,0.575221238938053,0.641269841269841,0.074257425742574,0.253968253968254,82.844321712116,322.747670003452
BPS1-01422,3,133,1308.24991370383,265.792198826372,93.1998619261305,1042.45771487746,51.7777010700725,4EM.CD69+CD103+,SK,0.203166226912929,0.350649350649351,0.796833773087071,0.049668874172186,0.110817941952507,172.592336900242,990.680013807387
BPS1-01422,3,133,1518.81256472213,324.473593372454,129.444252675181,1194.33897134967,70.7628581290991,4EM.CD69+,SK,0.213636363636364,0.398936170212766,0.786363636363636,0.059248554913295,0.131818181818182,195.029340697273,1123.57611322057
BPS1-01422,3,133,305.488436313428,105.281325509147,55.2295478080773,200.20711080428,13.8073869520193,4EM.CD69-CD103+,SK,0.344632768361582,0.524590163934426,0.655367231638418,0.068965517241379,0.225988700564972,50.0517777010701,186.399723852261
BPS1-01422,3,133,210.562651018295,58.6813945460822,36.2443907490507,151.881256472213,18.9851570590266,4EM.CD69+CD103-,SK,0.278688524590164,0.617647058823529,0.721311475409836,0.125,0.262295081967213,22.4370037970314,132.896099413186
BPS1-01422,3,133,2062.47842595789,547.117707973766,246.807041767346,1515.36071798412,91.4739385571281,4EM,SK,0.265271966527197,0.451104100946372,0.734728033472803,0.060364464692483,0.164016736401674,300.31066620642,1423.88677942699
BPS1-01422,3,133,238.177424922333,89.7480151881257,56.9554711770797,148.429409734208,12.0814635830169,4EM.CD69-CD103-,SK,0.376811594202899,0.634615384615385,0.623188405797101,0.081395348837209,0.289855072463768,32.7925440110459,136.347946151191
BPS1-02241,4,74,1146.77711623091,367.589955992752,124.255759772198,779.187160238157,77.6598498576236,4EM.CD69+,SK,0.320541760722348,0.338028169014084,0.679458239277652,0.099667774086379,0.17607223476298,243.334196220554,701.527310380533
BPS1-02237,4,74,884.790716949855,232.076253626191,62.1632822213013,652.714463323663,41.4421881475342,4EM.CD69+,SK,0.262295081967213,0.267857142857143,0.737704918032787,0.063492063492064,0.117096018735363,169.91297140489,611.272275176129
BPS1-02242,4,74,1948.70798523412,454.633767243054,147.658830386633,1494.07421799106,139.887312997863,4EM.CD69+CD103+,SK,0.233300099700897,0.324786324786325,0.766699900299103,0.093628088426528,0.147557328015952,306.974936856421,1354.1869049932
BPS1-02241,4,74,465.959099145742,142.376391405643,54.3618949003365,323.582707740098,41.4185865907326,4EM.CD69+CD103-,SK,0.305555555555556,0.381818181818182,0.694444444444444,0.128,0.205555555555556,88.0144965053068,282.164121149366
BPS1-02242,4,74,425.490577035166,151.544589081018,46.629104332621,273.945987954148,56.3435010685836,4EM.CD69-CD103+,SK,0.356164383561644,0.307692307692308,0.643835616438356,0.205673758865248,0.242009132420091,104.915484748397,217.602486885564
BPS1-01715,4,56,439.967767929089,188.557614826753,85.4149879129734,251.410153102337,38.6784850926672,4EM.CD69-,SK,0.428571428571429,0.452991452991453,0.571428571428571,0.153846153846154,0.282051282051282,103.142626913779,212.73166800967
BPS1-02237,4,74,261.085785329465,68.3796104434314,18.6489846663904,192.706174886034,18.6489846663904,4EM.CD69+CD103-,SK,0.261904761904762,0.272727272727273,0.738095238095238,0.096774193548387,0.142857142857143,49.730625777041,174.057190219644
BPS1-01715,4,56,178.887993553586,83.8033843674456,38.6784850926672,95.0846091861402,14.5044319097502,4EM.CD69-CD103-,SK,0.468468468468468,0.461538461538462,0.531531531531532,0.152542372881356,0.297297297297297,45.1248992747784,80.58017727639
BPS1-01421,4,133,314.391720367116,150.361257566881,126.928334309705,164.030462800234,78.1097441905878,4EM.CD69-,SK,0.478260869565217,0.844155844155844,0.521739130434783,0.476190476190476,0.652173913043478,23.4329232571763,85.9207186096466
BPS1-02242,4,74,981.154070332232,326.403730328347,112.687002137167,654.750340003886,95.2010880124344,4EM.CD69+CD103-,SK,0.332673267326733,0.345238095238095,0.667326732673267,0.14540059347181,0.211881188118812,213.716728191179,559.549251991451
BPS1-01715,4,56,261.079774375504,104.754230459307,46.7365028203062,156.325543916197,24.174053182917,4EM.CD69-CD103+,SK,0.401234567901235,0.446153846153846,0.598765432098765,0.154639175257732,0.271604938271605,58.0177276390008,132.15149073328
BPS1-01421,4,133,179.652411638352,83.9679750048819,70.298769771529,95.68443663347,44.913102909588,4EM.CD69-CD103+,SK,0.467391304347826,0.837209302325581,0.532608695652174,0.469387755102041,0.641304347826087,13.6692052333529,50.7713337238821
BPS1-02237,4,74,116.038126813096,55.9469539991712,20.7210940737671,60.0911728139246,10.3605470368835,4EM.CD69-CD103-,SK,0.482142857142857,0.37037037037037,0.517857142857143,0.172413793103448,0.267857142857143,35.2258599254041,49.730625777041
BPS1-02241,4,74,232.979549572871,75.0711881957028,38.8299249288118,157.908361377168,49.184571576495,4EM.CD69-CD103-,SK,0.322222222222222,0.517241379310345,0.677777777777778,0.311475409836066,0.377777777777778,36.241263266891,108.723789800673
BPS1-02242,4,74,866.524188847873,345.832523800272,128.230036914708,520.691665047601,136.001554303478,4EM.CD69-CD103-,SK,0.399103139013453,0.370786516853933,0.600896860986547,0.261194029850746,0.304932735426009,217.602486885564,384.690110744123
BPS1-01715,4,56,193.392425463336,62.8525382755842,29.0088638195004,130.539887187752,17.7276390008058,4EM.CD69+CD103-,SK,0.325,0.461538461538462,0.675,0.135802469135802,0.241666666666667,33.8436744560838,112.812248186946
