MouseID,Age_at_SK1,Days_post_treatment,mT+,mT-,mT+.Ki67+,mT-.Ki67+,population,organ,Qall,mT+frac,mT+.Ki67+frac,mT-frac,mT-.Ki67+frac,Ki67+frac,mT+.Ki67-,mT-.Ki67-
BPS1-02690,84,18.0,2807.755624657033,685.933784525334,0.0,0.0,4EM.CD69+CD103-,LP,3493.689409182367,0.8036649214659686,0.0,0.19633507853403145,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,6267.443914502738,759.5831125242885,0.0,0.0,4EM.CD69+CD103-,LP,7027.027027027027,0.8919054801407743,0.0,0.10809451985922568,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,3427.839765867935,1434.058898847631,0.0,0.0,4EM,LP,4861.898664715566,0.7050413844996238,0.0,0.29495861550037616,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,74801.76211453744,26596.916299559467,0.0,0.0,4EM,LP,101398.67841409691,0.7376995764092539,0.0,0.2623004235907461,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,12830.396475770925,5550.660792951541,0.0,0.0,4EM.CD69+CD103+,LP,18381.057268722467,0.6980227681246256,0.0,0.30197723187537445,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,55682.81938325991,9790.748898678416,0.0,0.0,4EM.CD69+CD103-,LP,65473.56828193833,0.8504625735912531,0.0,0.14953742640874687,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,308.3700440528634,583.7004405286343,0.0,0.0,4EM.CD69-CD103+,LP,892.0704845814978,0.345679012345679,0.0,0.6543209876543209,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,68513.21585903084,15341.40969162996,0.0,0.0,4EM.CD69+,LP,83854.6255506608,0.8170475439978986,0.0,0.18295245600210144,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,6288.546255506608,11255.506607929517,0.0,0.0,4EM.CD69-,LP,17544.052863436125,0.3584431889516635,0.0,0.6415568110483365,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,5980.176211453744,10671.806167400882,0.0,0.0,4EM.CD69-CD103-,LP,16651.982378854627,0.3591269841269841,0.0,0.6408730158730159,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,20032.05128205128,4879.8076923076915,0.0,0.0,4EM.CD69+CD103+,LP,24911.858974358973,0.8041170794467675,0.0,0.19588292055323253,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,5357.142857142857,3225.4464285714294,0.0,0.0,4EM.CD69-CD103-,LP,8582.589285714286,0.624187256176853,0.0,0.375812743823147,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,4967.948717948718,2572.1153846153848,0.0,0.0,4EM.CD69-CD103-,LP,7540.0641025641025,0.6588735387885228,0.0,0.34112646121147716,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,127377.23214285714,21629.464285714275,0.0,0.0,4EM,LP,149006.69642857142,0.8548423339075726,0.0,0.14515766609242747,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,86738.78205128205,14975.961538461546,0.0,0.0,4EM,LP,101714.7435897436,0.8527650858673388,0.0,0.14723491413266118,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,5128.205128205128,2692.3076923076924,0.0,0.0,4EM.CD69-,LP,7820.51282051282,0.6557377049180327,0.0,0.3442622950819672,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,31116.071428571428,6361.607142857145,0.0,0.0,4EM.CD69+CD103+,LP,37477.67857142857,0.8302561048243001,0.0,0.16974389517569988,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,81610.57692307692,12283.653846153844,0.0,0.0,4EM.CD69+,LP,93894.23076923077,0.8691756272401434,0.0,0.13082437275985662,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,5680.803571428572,3560.267857142858,0.0,0.0,4EM.CD69-,LP,9241.07142857143,0.6147342995169082,0.0,0.38526570048309183,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,90580.35714285714,11707.58928571429,0.0,0.0,4EM.CD69+CD103-,LP,102287.94642857143,0.8855428259683579,0.0,0.11445717403164216,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,121696.42857142858,18069.19642857142,0.0,0.0,4EM.CD69+,LP,139765.625,0.8707178791024516,0.0,0.12928212089754845,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,323.6607142857143,334.8214285714286,0.0,0.0,4EM.CD69-CD103+,LP,658.4821428571429,0.4915254237288135,0.0,0.5084745762711865,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,160.25641025641025,120.19230769230771,0.0,0.0,4EM.CD69-CD103+,LP,280.44871794871796,0.5714285714285714,0.0,0.4285714285714286,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,61578.52564102564,7403.846153846156,0.0,0.0,4EM.CD69+CD103-,LP,68982.3717948718,0.892670461145313,0.0,0.10732953885468699,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,1165.659008464329,353.08343409915346,0.0,0.0,4EM.CD69+CD103-,LP,1518.7424425634824,0.767515923566879,0.0,0.23248407643312097,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,1913.8755980861245,392.3444976076555,0.0,0.0,4EM.CD69+CD103-,LP,2306.22009569378,0.8298755186721992,0.0,0.17012448132780084,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,1407.496977025393,527.2067714631196,0.0,0.0,4EM.CD69+,LP,1934.7037484885127,0.7275,0.0,0.27249999999999996,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,2368.421052631579,648.3253588516745,0.0,0.0,4EM.CD69+,LP,3016.7464114832537,0.7850911974623316,0.0,0.21490880253766848,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,50.78597339782346,324.0628778718259,0.0,0.0,4EM.CD69-CD103-,LP,374.84885126964934,0.13548387096774195,0.0,0.864516129032258,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,50.239234449760765,320.57416267942585,0.0,0.0,4EM.CD69-CD103-,LP,370.8133971291866,0.13548387096774192,0.0,0.864516129032258,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,50.78597339782346,328.89963724304715,0.0,0.0,4EM.CD69-,LP,379.6856106408706,0.13375796178343952,0.0,0.8662420382165605,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,241.8379685610641,174.12333736396613,0.0,0.0,4EM.CD69+CD103+,LP,415.9613059250302,0.5813953488372093,0.0,0.41860465116279066,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,2421.0526315789475,971.2918660287078,0.0,0.0,4EM,LP,3392.3444976076553,0.7136812411847674,0.0,0.2863187588152326,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,52.63157894736842,322.9665071770335,0.0,0.0,4EM.CD69-,LP,375.59808612440196,0.14012738853503182,0.0,0.8598726114649681,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,0.0,4.836759371221282,0.0,0.0,4EM.CD69-CD103+,LP,4.836759371221282,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,1458.2829504232163,856.1064087061668,0.0,0.0,4EM,LP,2314.389359129383,0.6300940438871473,0.0,0.36990595611285265,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,2.3923444976076556,2.3923444976076556,0.0,0.0,4EM.CD69-CD103+,LP,4.784688995215311,0.5,0.0,0.5,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,454.54545454545456,255.98086124401908,0.0,0.0,4EM.CD69+CD103+,LP,710.5263157894736,0.6397306397306398,0.0,0.3602693602693602,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,286.946736684171,170.66766691672922,0.0,0.0,4EM.CD69+CD103+,LP,457.61440360090023,0.6270491803278688,0.0,0.37295081967213123,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,1438.4846211552888,731.4328582145538,0.0,0.0,4EM,LP,2169.9174793698426,0.6629213483146067,0.0,0.3370786516853933,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,86.27156789197299,163.16579144786198,0.0,0.0,4EM.CD69-CD103-,LP,249.43735933983496,0.3458646616541353,0.0,0.6541353383458647,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,1346.5866466616653,549.5123780945237,0.0,0.0,4EM.CD69+,LP,1896.099024756189,0.7101879327398615,0.0,0.28981206726013853,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,91.89797449362341,181.92048012003,0.0,0.0,4EM.CD69-,LP,273.8184546136534,0.33561643835616445,0.0,0.6643835616438356,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,1059.6399099774944,378.84471117779435,0.0,0.0,4EM.CD69+CD103-,LP,1438.4846211552888,0.7366362451108215,0.0,0.26336375488917857,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,5.626406601650412,18.754688672168044,0.0,0.0,4EM.CD69-CD103+,LP,24.381095273818456,0.23076923076923075,0.0,0.7692307692307693,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,3987.704918032787,510.24590163934363,0.0,0.0,4EM.CD69+,LP,4497.950819672131,0.8865603644646927,0.0,0.11343963553530738,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,2216.4452147121124,477.56595416907385,0.0,0.0,4EM.CD69+,LP,2694.011168881186,0.8227305218012866,0.0,0.17726947819871341,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,3100.409836065574,407.78688524590143,0.0,0.0,4EM.CD69+CD103-,LP,3508.1967213114754,0.8837616822429907,0.0,0.11623831775700928,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,1819.7573656845755,350.471788946659,0.0,0.0,4EM.CD69+CD103-,LP,2170.2291546312345,0.8385093167701864,0.0,0.16149068322981366,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,3.8513383400731755,11.554015020219527,0.0,0.0,4EM.CD69-CD103+,LP,15.405353360292702,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,261.89100712497594,440.9782399383785,0.0,0.0,4EM.CD69-,LP,702.8692470633545,0.3726027397260274,0.0,0.6273972602739726,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,422.1311475409836,481.5573770491803,0.0,0.0,4EM.CD69-,LP,903.6885245901639,0.46712018140589573,0.0,0.5328798185941043,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,887.2950819672132,102.45901639344254,0.0,0.0,4EM.CD69+CD103+,LP,989.7540983606557,0.89648033126294,0.0,0.10351966873705996,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,258.03966878490274,429.42422491815904,0.0,0.0,4EM.CD69-CD103-,LP,687.4638937030618,0.3753501400560224,0.0,0.6246498599439776,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,387.2950819672131,456.9672131147541,0.0,0.0,4EM.CD69-CD103-,LP,844.2622950819672,0.4587378640776699,0.0,0.5412621359223301,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,2478.3362218370885,918.5441941074523,0.0,0.0,4EM,LP,3396.880415944541,0.7295918367346939,0.0,0.2704081632653061,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,396.6878490275371,127.0941652224148,0.0,0.0,4EM.CD69+CD103+,LP,523.7820142499519,0.7573529411764706,0.0,0.2426470588235294,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,34.83606557377049,24.59016393442623,0.0,0.0,4EM.CD69-CD103+,LP,59.42622950819672,0.5862068965517241,0.0,0.41379310344827586,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,4409.836065573771,991.8032786885242,0.0,0.0,4EM,LP,5401.639344262295,0.8163884673748104,0.0,0.18361153262518962,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,531.9750990379174,314.09168081494056,0.0,0.0,4EM.CD69-,LP,846.066779852858,0.6287625418060201,0.0,0.3712374581939799,0.0,0.0,0.0,0.0
BPS1,90,48.0,1047.8158205430932,448.642266824085,0.0,0.0,4EM.CD69-,LP,1496.4580873671782,0.7001972386587771,0.0,0.2998027613412229,0.0,0.0,0.0,0.0
BPS1,90,48.0,832.3494687131051,312.86894923258546,0.0,0.0,4EM.CD69+CD103+,LP,1145.2184179456906,0.7268041237113403,0.0,0.2731958762886597,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,591.3978494623656,438.59649122807025,0.0,0.0,4EM.CD69+CD103+,LP,1029.9943406904358,0.5741758241758241,0.0,0.42582417582417587,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,1593.0956423316356,806.4516129032259,0.0,0.0,4EM.CD69+,LP,2399.5472552348615,0.6639150943396226,0.0,0.33608490566037735,0.0,0.0,0.0,0.0
BPS1,90,48.0,2880.7556080283352,835.3010625737902,0.0,0.0,4EM.CD69+,LP,3716.0566706021255,0.7752184273232724,0.0,0.22478157267672763,0.0,0.0,0.0,0.0
BPS1,90,48.0,3928.5714285714284,1283.9433293978745,0.0,0.0,4EM,LP,5212.514757969303,0.7536806342015855,0.0,0.24631936579841446,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,2125.0707413695527,1120.5432937181668,0.0,0.0,4EM,LP,3245.6140350877195,0.6547515257192675,0.0,0.34524847428073246,0.0,0.0,0.0,0.0
BPS1,90,48.0,1038.9610389610389,442.73907910271555,0.0,0.0,4EM.CD69-CD103-,LP,1481.7001180637544,0.7011952191235059,0.0,0.2988047808764941,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,475.38200339558574,297.1137521222411,0.0,0.0,4EM.CD69-CD103-,LP,772.4957555178269,0.6153846153846153,0.0,0.38461538461538464,0.0,0.0,0.0,0.0
BPS1,90,48.0,2048.40613931523,522.4321133412045,0.0,0.0,4EM.CD69+CD103-,LP,2570.8382526564346,0.7967853042479908,0.0,0.20321469575200926,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,1001.69779286927,367.8551216751557,0.0,0.0,4EM.CD69+CD103-,LP,1369.5529145444257,0.731404958677686,0.0,0.2685950413223141,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,56.59309564233163,16.977928692699493,0.0,0.0,4EM.CD69-CD103+,LP,73.57102433503113,0.7692307692307692,0.0,0.2307692307692308,0.0,0.0,0.0,0.0
BPS1,90,48.0,8.85478158205431,5.903187721369539,0.0,0.0,4EM.CD69-CD103+,LP,14.757969303423849,0.6,0.0,0.39999999999999997,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,52.083333333333336,312.5,0.0,0.0,4EM.CD69-CD103+,LP,364.5833333333333,0.14285714285714288,0.0,0.8571428571428572,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,347.78225806451616,1392.8091397849462,0.0,0.0,4EM.CD69-CD103-,LP,1740.5913978494623,0.19980694980694982,0.0,0.8001930501930502,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,519.8826597131682,1368.9700130378096,0.0,0.0,4EM.CD69-CD103-,LP,1888.852672750978,0.27523727351164795,0.0,0.7247627264883519,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,14105.280312907431,4300.847457627118,0.0,0.0,4EM.CD69+,LP,18406.12777053455,0.7663361076677883,0.0,0.2336638923322118,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,4427.083333333333,5458.669354838709,0.0,0.0,4EM,LP,9885.752688172042,0.4478246091094494,0.0,0.5521753908905507,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,14667.535853976531,5790.4172099087355,0.0,0.0,4EM,LP,20457.953063885267,0.7169600892217,0.0,0.28303991077830004,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,42.3728813559322,120.59973924380702,0.0,0.0,4EM.CD69-CD103+,LP,162.97262059973923,0.26,0.0,0.74,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,4027.217741935484,3753.3602150537636,0.0,0.0,4EM.CD69+,LP,7780.5779569892475,0.5175987907579357,0.0,0.48240120924206437,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,10655.149934810952,2755.867014341591,0.0,0.0,4EM.CD69+CD103-,LP,13411.016949152543,0.7945072305261879,0.0,0.20549276947381215,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,2777.217741935484,2353.8306451612907,0.0,0.0,4EM.CD69+CD103-,LP,5131.048387096775,0.5412573673870333,0.0,0.45874263261296666,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,399.86559139784947,1705.3091397849462,0.0,0.0,4EM.CD69-,LP,2105.1747311827958,0.18994413407821228,0.0,0.8100558659217877,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,562.2555410691004,1489.569752281617,0.0,0.0,4EM.CD69-,LP,2051.8252933507174,0.27402700555996823,0.0,0.7259729944400318,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,3450.13037809648,1544.980443285528,0.0,0.0,4EM.CD69+CD103+,LP,4995.110821382008,0.6907014681892333,0.0,0.3092985318107667,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,1250.0,1399.5295698924733,0.0,0.0,4EM.CD69+CD103+,LP,2649.5295698924733,0.4717818642993024,0.0,0.5282181357006975,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,2372.0136518771333,8196.814562002273,0.0,0.0,4EM.CD69-,LP,10568.828213879407,0.22443487621097957,0.0,0.7755651237890203,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,783.2167832167833,2372.3776223776226,0.0,0.0,4EM.CD69-,LP,3155.594405594406,0.24819944598337948,0.0,0.7518005540166205,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,127.03830109973455,709.1391733029958,0.0,0.0,4EM.CD69-CD103+,LP,836.1774744027304,0.15192743764172337,0.0,0.8480725623582767,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,31.46853146853147,148.6013986013986,0.0,0.0,4EM.CD69-CD103+,LP,180.06993006993008,0.17475728155339806,0.0,0.8252427184466019,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,800.6993006993007,1353.1468531468531,0.0,0.0,4EM.CD69+CD103+,LP,2153.846153846154,0.3717532467532468,0.0,0.6282467532467533,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,4051.9529768676525,11241.941600303375,0.0,0.0,4EM.CD69+CD103+,LP,15293.894577171028,0.2649392511777833,0.0,0.7350607488222167,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,3669.5804195804194,6204.545454545454,0.0,0.0,4EM,LP,9874.125874125873,0.3716359773371105,0.0,0.6283640226628895,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,2244.9753507773985,7487.675388699279,0.0,0.0,4EM.CD69-CD103-,LP,9732.650739476678,0.2306643288525229,0.0,0.7693356711474771,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,2805.944055944056,3912.587412587412,0.0,0.0,4EM.CD69+,LP,6718.531468531468,0.4176424668227947,0.0,0.5823575331772053,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,13966.628744785741,21535.836177474404,0.0,0.0,4EM.CD69+,LP,35502.464922260144,0.3933988464003418,0.0,0.6066011535996583,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,751.7482517482517,2223.776223776224,0.0,0.0,4EM.CD69-CD103-,LP,2975.5244755244757,0.2526439482961222,0.0,0.7473560517038779,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,2005.2447552447552,2559.4405594405594,0.0,0.0,4EM.CD69+CD103-,LP,4564.685314685315,0.4392952891612409,0.0,0.5607047108387591,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,9914.675767918088,10293.894577171028,0.0,0.0,4EM.CD69+CD103-,LP,20208.570345089116,0.4906173766185025,0.0,0.5093826233814975,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,16425.86272279105,29645.430413348502,0.0,0.0,4EM,LP,46071.29313613955,0.35653140176146186,0.0,0.6434685982385382,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,37068.96551724138,238793.10344827583,0.0,0.0,4EM,LP,275862.0689655172,0.134375,0.0,0.865625,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,29315.068493150684,234109.58904109587,0.0,0.0,4EM.CD69+,LP,263424.65753424657,0.11128445137805512,0.0,0.8887155486219448,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,21551.724137931036,50517.24137931034,0.0,0.0,4EM.CD69+CD103-,LP,72068.96551724138,0.299043062200957,0.0,0.700956937799043,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,20958.904109589042,139589.0410958904,0.0,0.0,4EM.CD69+CD103-,LP,160547.94520547945,0.13054607508532423,0.0,0.8694539249146757,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,9655.172413793103,105862.06896551725,0.0,0.0,4EM.CD69-CD103-,LP,115517.24137931035,0.08358208955223881,0.0,0.9164179104477612,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,10344.827586206897,115172.41379310345,0.0,0.0,4EM.CD69-,LP,125517.24137931035,0.08241758241758242,0.0,0.9175824175824175,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,20136.986301369863,257260.27397260274,0.0,0.0,4EM.CD69-CD103-,LP,277397.2602739726,0.0725925925925926,0.0,0.9274074074074075,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,410.958904109589,10958.90410958904,0.0,0.0,4EM.CD69-CD103+,LP,11369.86301369863,0.03614457831325301,0.0,0.963855421686747,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,689.6551724137931,9310.344827586207,0.0,0.0,4EM.CD69-CD103+,LP,10000.0,0.06896551724137931,0.0,0.9310344827586207,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,49863.01369863014,502328.76712328766,0.0,0.0,4EM,LP,552191.7808219178,0.0903001736541801,0.0,0.9096998263458199,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,5172.413793103448,73103.44827586207,0.0,0.0,4EM.CD69+CD103+,LP,78275.86206896552,0.06607929515418502,0.0,0.933920704845815,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,8356.164383561643,94520.54794520549,0.0,0.0,4EM.CD69+CD103+,LP,102876.71232876713,0.08122503328894806,0.0,0.918774966711052,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,20547.945205479453,268219.17808219173,0.0,0.0,4EM.CD69-,LP,288767.1232876712,0.07115749525616699,0.0,0.928842504743833,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,26724.137931034486,123620.6896551724,0.0,0.0,4EM.CD69+,LP,150344.8275862069,0.17775229357798167,0.0,0.8222477064220183,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,975.8833426808749,12528.042624789681,0.0,0.0,4EM,LP,13503.925967470555,0.07226663897829924,0.0,0.9277333610217008,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,346.0543337645537,4555.304010349289,0.0,0.0,4EM.CD69-CD103-,LP,4901.358344113843,0.07060376113493896,0.0,0.929396238865061,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,352.52263906856405,4744.501940491592,0.0,0.0,4EM.CD69-,LP,5097.024579560156,0.06916243654822335,0.0,0.9308375634517767,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,238.36231071228266,3725.4627033090296,0.0,0.0,4EM.CD69-CD103-,LP,3963.825014021312,0.060134418111071807,0.0,0.9398655818889282,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,1453.751617076326,11148.124191461837,0.0,0.0,4EM,LP,12601.875808538163,0.11535993840626203,0.0,0.884640061593738,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,15.423443634324173,250.98149186763882,0.0,0.0,4EM.CD69-CD103+,LP,266.404935501963,0.05789473684210526,0.0,0.9421052631578948,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,6.468305304010349,189.1979301423027,0.0,0.0,4EM.CD69-CD103+,LP,195.66623544631307,0.03305785123966942,0.0,0.9669421487603306,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,10.079193664506839,110.87113030957522,0.0,0.0,4EM.CD69-CD103+,LP,120.95032397408207,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,476.601871850252,2735.7811375089996,0.0,0.0,4EM.CD69+,LP,3212.3830093592514,0.14836396234872254,0.0,0.8516360376512775,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,1101.228978007762,6403.622250970247,0.0,0.0,4EM.CD69+,LP,7504.851228978008,0.1467356173238526,0.0,0.8532643826761475,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,253.78575434660684,3976.4441951766685,0.0,0.0,4EM.CD69-,LP,4230.2299495232755,0.05999337089824328,0.0,0.9400066291017567,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,531.407739764442,5444.475602916433,0.0,0.0,4EM.CD69+CD103-,LP,5975.883342680875,0.08892538714218677,0.0,0.9110746128578132,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,370.05039596832256,1697.624190064795,0.0,0.0,4EM.CD69+CD103-,LP,2067.6745860331175,0.1789693593314763,0.0,0.8210306406685236,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,722.0975883342682,8551.598429613012,0.0,0.0,4EM.CD69+,LP,9273.69601794728,0.07786513456304808,0.0,0.9221348654369519,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,87.83297336213103,1550.755939524838,0.0,0.0,4EM.CD69-CD103-,LP,1638.588912886969,0.05360281195079086,0.0,0.9463971880492091,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,97.91216702663786,1661.627069834413,0.0,0.0,4EM.CD69-,LP,1759.539236861051,0.05564648117839607,0.0,0.9443535188216039,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,190.68984856982613,3107.1228266965786,0.0,0.0,4EM.CD69+CD103+,LP,3297.8126752664048,0.05782312925170068,0.0,0.9421768707482994,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,255.4980595084088,2333.4411384217333,0.0,0.0,4EM.CD69+CD103+,LP,2588.939197930142,0.09868831980012492,0.0,0.9013116801998751,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,106.55147588192945,1038.1569474442044,0.0,0.0,4EM.CD69+CD103+,LP,1144.708423326134,0.09308176100628932,0.0,0.9069182389937106,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,845.7309184993532,4070.1811125485124,0.0,0.0,4EM.CD69+CD103-,LP,4915.912031047866,0.17203947368421052,0.0,0.8279605263157894,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,574.5140388768898,4397.408207343413,0.0,0.0,4EM,LP,4971.922246220302,0.11555169417897479,0.0,0.8844483058210253,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,27.34277902063137,124.28535918468803,0.0,0.0,4EM.CD69-,SK,151.6281382053194,0.18032786885245902,0.0,0.819672131147541,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,1016.6542381307482,1454.1387024608503,0.0,0.0,4EM.CD69+CD103+,SK,2470.7929405915984,0.4114688128772636,0.0,0.5885311871227364,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,483.7917485265226,1232.8094302554027,0.0,0.0,4EM.CD69+CD103+,SK,1716.6011787819255,0.28183118741058655,0.0,0.7181688125894133,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,773.5756385068762,1689.5874263261298,0.0,0.0,4EM.CD69+,SK,2463.163064833006,0.3140578265204387,0.0,0.6859421734795613,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,1735.0236142182453,2423.5645041014163,0.0,0.0,4EM.CD69+,SK,4158.588118319662,0.4172145845786014,0.0,0.5827854154213986,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,9.82318271119843,66.30648330058939,0.0,0.0,4EM.CD69-CD103-,SK,76.12966601178782,0.12903225806451615,0.0,0.8709677419354839,0.0,0.0,0.0,0.0
